Area,Zone,Time,People.Frequency,Is.Police_Station,Is.Bar,Tier,Residence.Level,Class
2179,3,-1,0,0,0,0,0,1
1606,3,-1,0,0,0,0,0,1
734,3,-1,0,0,0,0,0,1
2094,3,-1,0,0,0,0,0,1
385,3,-1,0,0,0,0,0,1
2102,3,-1,0,0,0,0,0,1
2112,3,-1,0,0,0,0,0,1
2247,3,-1,0,0,0,0,0,1
282,3,-1,0,0,0,0,0,1
120,3,-1,0,0,0,0,0,1
2110,3,-1,0,0,0,0,0,1
124,3,-1,0,0,0,0,0,1
353,3,-1,0,0,0,0,0,1
1372,3,-1,0,0,0,0,0,1
886,3,-1,0,0,0,0,0,1
95,3,-1,0,0,0,0,0,1
177,3,-1,0,0,0,0,0,1
579,3,-1,0,0,0,0,0,1
936,3,-1,0,0,0,0,0,1
1998,3,-1,0,0,0,0,0,1
295,3,-1,0,0,0,0,0,1
42,3,-1,0,0,0,0,0,1
1419,3,-1,0,0,0,0,0,1
288,3,-1,0,0,0,0,0,1
1863,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
2178,3,-1,0,0,0,0,0,1
579,3,-1,0,0,0,0,0,1
730,3,-1,0,0,0,0,0,1
2114,3,-1,0,0,0,0,0,1
1264,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
1972,3,-1,0,0,0,0,0,1
1908,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
2117,3,-1,0,0,0,0,0,1
2246,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
608,3,-1,0,0,0,0,0,1
608,3,-1,0,0,0,0,0,1
608,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
514,3,-1,0,0,0,0,0,1
2140,3,-1,0,0,0,0,0,1
524,3,-1,0,0,0,0,0,1
392,3,-1,0,0,0,0,0,1
892,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
462,3,-1,0,0,0,0,0,1
513,3,-1,0,0,0,0,0,1
582,3,-1,0,0,0,0,0,1
1957,3,-1,0,0,0,0,0,1
890,3,-1,0,0,0,0,0,1
757,3,-1,0,0,0,0,0,1
866,3,-1,0,0,0,0,0,1
1266,3,-1,0,0,0,0,0,1
1295,3,-1,0,0,0,0,0,1
997,3,-1,0,0,0,0,0,1
984,3,-1,0,0,0,0,0,1
98,3,-1,0,0,0,0,0,1
891,3,-1,0,0,0,0,0,1
1789,3,-1,0,0,0,0,0,1
947,3,-1,0,0,0,0,0,1
1626,3,-1,0,0,0,0,0,1
865,3,-1,0,0,0,0,0,1
823,3,-1,0,0,0,0,0,1
454,3,-1,0,0,0,0,0,1
1705,3,-1,0,0,0,0,0,1
811,3,-1,0,0,0,0,0,1
983,3,-1,0,0,0,0,0,1
2014,3,-1,0,0,0,0,0,1
1706,3,-1,0,0,0,0,0,1
191,3,-1,0,0,0,0,0,1
1888,3,-1,0,0,0,0,0,1
793,3,-1,0,0,0,0,0,1
1253,3,-1,0,0,0,0,0,1
1446,3,-1,0,0,0,0,0,1
1021,3,-1,0,0,0,0,0,1
1393,3,-1,0,0,0,0,0,1
1283,3,-1,0,0,0,0,0,1
1768,3,-1,0,0,0,0,0,1
1747,3,-1,0,0,0,0,0,1
1234,3,-1,0,0,0,0,0,1
340,3,-1,0,0,0,0,0,1
388,3,-1,0,0,0,0,0,1
2019,3,-1,0,0,0,0,0,1
1095,3,-1,0,0,0,0,0,1
1037,3,-1,0,0,0,0,0,1
1287,3,-1,0,0,0,0,0,1
1786,3,-1,0,0,0,0,0,1
1297,3,-1,0,0,0,0,0,1
1895,3,-1,0,0,0,0,0,1
1298,3,-1,0,0,0,0,0,1
2254,3,-1,0,0,0,0,0,1
489,3,-1,0,0,0,0,0,1
595,3,-1,0,0,0,0,0,1
753,3,-1,0,0,0,0,0,1
1291,3,-1,0,0,0,0,0,1
627,3,-1,0,0,0,0,0,1
1025,3,-1,0,0,0,0,0,1
860,3,-1,0,0,0,0,0,1
1039,3,-1,0,0,0,0,0,1
1294,3,-1,0,0,0,0,0,1
2125,3,-1,0,0,0,0,0,1
925,3,-1,0,0,0,0,0,1
2069,3,-1,0,0,0,0,0,1
1447,3,-1,0,0,0,0,0,1
1270,3,-1,0,0,0,0,0,1
920,3,-1,0,0,0,0,0,1
325,3,-1,0,0,0,0,0,1
764,3,-1,0,0,0,0,0,1
1033,3,-1,0,0,0,0,0,1
1720,3,-1,0,0,0,0,0,1
2127,3,-1,0,0,0,0,0,1
259,3,-1,0,0,0,0,0,1
1672,3,-1,0,0,0,0,0,1
422,3,-1,0,0,0,0,0,1
1044,3,-1,0,0,0,0,0,1
2086,3,-1,0,0,0,0,0,1
296,3,-1,0,0,0,0,0,1
2124,3,-1,0,0,0,0,0,1
2103,3,-1,0,0,0,0,0,1
627,3,-1,0,0,0,0,0,1
598,3,-1,0,0,0,0,0,1
2038,3,-1,0,0,0,0,0,1
2253,3,-1,0,0,0,0,0,1
922,3,-1,0,0,0,0,0,1
2039,3,-1,0,0,0,0,0,1
1647,3,-1,0,0,0,0,0,1
1017,3,-1,0,0,0,0,0,1
441,3,-1,0,0,0,0,0,1
1984,3,-1,0,0,0,0,0,1
597,3,-1,0,0,0,0,0,1
442,3,-1,0,0,0,0,0,1
993,3,-1,0,0,0,0,0,1
783,3,-1,0,0,0,0,0,1
1016,3,-1,0,0,0,0,0,1
960,3,-1,0,0,0,0,0,1
792,3,-1,0,0,0,0,0,1
754,3,-1,0,0,0,0,0,1
621,3,-1,0,0,0,0,0,1
1293,3,-1,0,0,0,0,0,1
357,3,-1,0,0,0,0,0,1
824,3,-1,0,0,0,0,0,1
1709,3,-1,0,0,0,0,0,1
864,3,-1,0,0,0,0,0,1
749,3,-1,0,0,0,0,0,1
1924,3,-1,0,0,0,0,0,1
1034,3,-1,0,0,0,0,0,1
933,3,-1,0,0,0,0,0,1
863,3,-1,0,0,0,0,0,1
2072,3,-1,0,0,0,0,0,1
338,3,-1,0,0,0,0,0,1
1302,3,-1,0,0,0,0,0,1
1106,3,-1,0,0,0,0,0,1
791,3,-1,0,0,0,0,0,1
1285,3,-1,0,0,0,0,0,1
31,3,-1,0,0,0,0,0,1
125,3,-1,0,0,0,0,0,1
1035,3,-1,0,0,0,0,0,1
961,3,-1,0,0,0,0,0,1
2233,3,-1,0,0,0,0,0,1
1256,3,-1,0,0,0,0,0,1
895,3,-1,0,0,0,0,0,1
973,3,-1,0,0,0,0,0,1
1020,3,-1,0,0,0,0,0,1
930,3,-1,0,0,0,0,0,1
929,3,-1,0,0,0,0,0,1
626,3,-1,0,0,0,0,0,1
982,3,-1,0,0,0,0,0,1
1450,3,-1,0,0,0,0,0,1
557,3,-1,0,0,0,0,0,1
821,3,-1,0,0,0,0,0,1
3,3,-1,0,0,0,0,0,1
2190,3,-1,0,0,0,0,0,1
765,3,-1,0,0,0,0,0,1
1449,3,-1,0,0,0,0,0,1
1018,3,-1,0,0,0,0,0,1
561,3,-1,0,0,0,0,0,1
565,3,-1,0,0,0,0,0,1
63,3,-1,0,0,0,0,0,1
1301,3,-1,0,0,0,0,0,1
1968,3,-1,0,0,0,0,0,1
1292,3,-1,0,0,0,0,0,1
1040,3,-1,0,0,0,0,0,1
1028,3,-1,0,0,0,0,0,1
861,3,-1,0,0,0,0,0,1
1019,3,-1,0,0,0,0,0,1
2244,3,-1,0,0,0,0,0,1
1255,3,-1,0,0,0,0,0,1
1038,3,-1,0,0,0,0,0,1
589,3,-1,0,0,0,0,0,1
753,3,-1,0,0,0,0,0,1
1260,3,-1,0,0,0,0,0,1
443,3,-1,0,0,0,0,0,1
1290,3,-1,0,0,0,0,0,1
1282,3,-1,0,0,0,0,0,1
864,3,-1,0,0,0,0,0,1
1042,3,-1,0,0,0,0,0,1
1041,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
588,3,-1,0,0,0,0,0,1
588,3,-1,0,0,0,0,0,1
588,3,-1,0,0,0,0,0,1
2258,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
51,3,-1,0,0,0,0,0,1
957,3,-1,0,0,0,0,0,1
2257,3,-1,0,0,0,0,0,1
491,3,-1,0,0,0,0,0,1
1128,3,-1,0,0,0,0,0,1
1007,3,-1,0,0,0,0,0,1
471,3,-1,0,0,0,0,0,1
1603,3,-1,0,0,0,0,0,1
1123,3,-1,0,0,0,0,0,1
1093,3,-1,0,0,0,0,0,1
491,3,-1,0,0,0,0,0,1
493,3,-1,0,0,0,0,0,1
1128,3,-1,0,0,0,0,0,1
955,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
1269,3,-1,0,0,0,0,0,1
472,3,-1,0,0,0,0,0,1
1261,3,-1,0,0,0,0,0,1
647,3,-1,0,0,0,0,0,1
1262,3,-1,0,0,0,0,0,1
2259,3,-1,0,0,0,0,0,1
1129,3,-1,0,0,0,0,0,1
491,3,-1,0,0,0,0,0,1
490,3,-1,0,0,0,0,0,1
271,3,-1,0,0,0,0,0,1
1129,3,-1,0,0,0,0,0,1
2143,3,-1,0,0,0,0,0,1
1126,3,-1,0,0,0,0,0,1
1126,3,-1,0,0,0,0,0,1
1141,3,-1,0,0,0,0,0,1
843,3,-1,0,0,0,0,0,1
290,3,-1,0,0,0,0,0,1
308,3,-1,0,0,0,0,0,1
1008,3,-1,0,0,0,0,0,1
844,3,-1,0,0,0,0,0,1
1163,3,-1,0,0,0,0,0,1
1140,3,-1,0,0,0,0,0,1
1116,3,-1,0,0,0,0,0,1
946,3,-1,0,0,0,0,0,1
1453,3,-1,0,0,0,0,0,1
2261,3,-1,0,0,0,0,0,1
1159,3,-1,0,0,0,0,0,1
257,3,-1,0,0,0,0,0,1
974,3,-1,0,0,0,0,0,1
1123,3,-1,0,0,0,0,0,1
1369,3,-1,0,0,0,0,0,1
90,3,-1,0,0,0,0,0,1
1251,3,-1,0,0,0,0,0,1
110,3,-1,0,0,0,0,0,1
1997,3,-1,0,0,0,0,0,1
1,3,-1,0,0,0,0,0,1
1868,3,-1,0,0,0,0,0,1
948,3,-1,0,0,0,0,0,1
94,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
1525,3,-1,0,0,0,0,0,1
1809,3,-1,0,0,0,0,0,1
1802,3,-1,0,0,0,0,0,1
1804,3,-1,0,0,0,0,0,1
1822,3,-1,0,0,0,0,0,1
1795,3,-1,0,0,0,0,0,1
1823,3,-1,0,0,0,0,0,1
1798,3,-1,0,0,0,0,0,1
1827,3,-1,0,0,0,0,0,1
303,3,-1,0,0,0,0,0,1
1006,3,-1,0,0,0,0,0,1
645,3,-1,0,0,0,0,0,1
356,3,-1,0,0,0,0,0,1
121,3,-1,0,0,0,0,0,1
991,3,-1,0,0,0,0,0,1
1909,3,-1,0,0,0,0,0,1
1796,3,-1,0,0,0,0,0,1
258,3,-1,0,0,0,0,0,1
116,3,-1,0,0,0,0,0,1
206,3,-1,0,0,0,0,0,1
206,3,-1,0,0,0,0,0,1
1830,3,-1,0,0,0,0,0,1
263,3,-1,0,0,0,0,0,1
573,3,-1,0,0,0,0,0,1
1126,3,-1,0,0,0,0,0,1
1656,3,-1,0,0,0,0,0,1
309,3,-1,0,0,0,0,0,1
1902,3,-1,0,0,0,0,0,1
1006,3,-1,0,0,0,0,0,1
361,3,-1,0,0,0,0,0,1
157,3,-1,0,0,0,0,0,1
1791,3,-1,0,0,0,0,0,1
1808,3,-1,0,0,0,0,0,1
1792,3,-1,0,0,0,0,0,1
1821,3,-1,0,0,0,0,0,1
1810,3,-1,0,0,0,0,0,1
1409,3,-1,0,0,0,0,0,1
184,3,-1,0,0,0,0,0,1
2034,3,-1,0,0,0,0,0,1
654,3,-1,0,0,0,0,0,1
1552,3,-1,0,0,0,0,0,1
777,3,-1,0,0,0,0,0,1
1661,3,-1,0,0,0,0,0,1
955,3,-1,0,0,0,0,0,1
934,3,-1,0,0,0,0,0,1
180,3,-1,0,0,0,0,0,1
2227,3,-1,0,0,0,0,0,1
0,3,-1,0,0,0,0,0,1
49,3,-1,0,0,0,0,0,1
1814,3,-1,0,0,0,0,0,1
448,3,-1,0,0,0,0,0,1
156,3,-1,0,0,0,0,0,1
284,3,-1,0,0,0,0,0,1
266,3,-1,0,0,0,0,0,1
1481,3,-1,0,0,0,0,0,1
30,3,-1,0,0,0,0,0,1
170,3,-1,0,0,0,0,0,1
977,3,-1,0,0,0,0,0,1
1801,3,-1,0,0,0,0,0,1
287,3,-1,0,0,0,0,0,1
990,3,-1,0,0,0,0,0,1
1901,3,-1,0,0,0,0,0,1
1847,3,-1,0,0,0,0,0,1
109,3,-1,0,0,0,0,0,1
779,3,-1,0,0,0,0,0,1
153,3,-1,0,0,0,0,0,1
992,3,-1,0,0,0,0,0,1
2053,3,-1,0,0,0,0,0,1
162,3,-1,0,0,0,0,0,1
1803,3,-1,0,0,0,0,0,1
79,3,-1,0,0,0,0,0,1
360,3,-1,0,0,0,0,0,1
656,3,-1,0,0,0,0,0,1
117,3,-1,0,0,0,0,0,1
319,3,-1,0,0,0,0,0,1
78,3,-1,0,0,0,0,0,1
1790,3,-1,0,0,0,0,0,1
111,3,-1,0,0,0,0,0,1
35,3,-1,0,0,0,0,0,1
132,3,-1,0,0,0,0,0,1
119,3,-1,0,0,0,0,0,1
44,3,-1,0,0,0,0,0,1
55,3,-1,0,0,0,0,0,1
285,3,-1,0,0,0,0,0,1
115,3,-1,0,0,0,0,0,1
241,3,-1,0,0,0,0,0,1
1599,3,-1,0,0,0,0,0,1
131,3,-1,0,0,0,0,0,1
1991,3,-1,0,0,0,0,0,1
1440,3,-1,0,0,0,0,0,1
150,3,-1,0,0,0,0,0,1
57,3,-1,0,0,0,0,0,1
570,3,-1,0,0,0,0,0,1
2258,3,-1,0,0,0,0,0,1
174,3,-1,0,0,0,0,0,1
254,3,-1,0,0,0,0,0,1
294,3,-1,0,0,0,0,0,1
93,3,-1,0,0,0,0,0,1
1015,3,-1,0,0,0,0,0,1
221,3,-1,0,0,0,0,0,1
43,3,-1,0,0,0,0,0,1
1894,3,-1,0,0,0,0,0,1
470,3,-1,0,0,0,0,0,1
130,3,-1,0,0,0,0,0,1
314,3,-1,0,0,0,0,0,1
572,3,-1,0,0,0,0,0,1
292,3,-1,0,0,0,0,0,1
1540,3,-1,0,0,0,0,0,1
1986,3,-1,0,0,0,0,0,1
465,3,-1,0,0,0,0,0,1
564,3,-1,0,0,0,0,0,1
470,3,-1,0,0,0,0,0,1
173,3,-1,0,0,0,0,0,1
222,3,-1,0,0,0,0,0,1
1092,3,-1,0,0,0,0,0,1
91,3,-1,0,0,0,0,0,1
1916,3,-1,0,0,0,0,0,1
1118,3,-1,0,0,0,0,0,1
1118,3,-1,0,0,0,0,0,1
1526,3,-1,0,0,0,0,0,1
2145,3,-1,0,0,0,0,0,1
1252,3,-1,0,0,0,0,0,1
1185,3,-1,0,0,0,0,0,1
1006,3,-1,0,0,0,0,0,1
1125,3,-1,0,0,0,0,0,1
1122,3,-1,0,0,0,0,0,1
91,3,-1,0,0,0,0,0,1
1118,3,-1,0,0,0,0,0,1
1094,3,-1,0,0,0,0,0,1
1161,3,-1,0,0,0,0,0,1
2165,3,-1,0,0,0,0,0,1
1160,3,-1,0,0,0,0,0,1
1693,3,-1,0,0,0,0,0,1
2105,3,-1,0,0,0,0,0,1
472,3,-1,0,0,0,0,0,1
493,3,-1,0,0,0,0,0,1
83,3,-1,0,0,0,0,0,1
410,3,-1,0,0,0,0,0,1
130,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
80,3,-1,0,0,0,0,0,1
643,3,-1,0,0,0,0,0,1
1128,3,-1,0,0,0,0,0,1
56,3,-1,0,0,0,0,0,1
1122,3,-1,0,0,0,0,0,1
1263,3,-1,0,0,0,0,0,1
500,3,-1,0,0,0,0,0,1
1015,3,-1,0,0,0,0,0,1
572,3,-1,0,0,0,0,0,1
110,3,-1,0,0,0,0,0,1
2257,3,-1,0,0,0,0,0,1
2258,3,-1,0,0,0,0,0,1
182,3,-1,0,0,0,0,0,1
954,3,-1,0,0,0,0,0,1
219,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
40,3,-1,0,0,0,0,0,1
1126,3,-1,0,0,0,0,0,1
185,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
841,3,-1,0,0,0,0,0,1
130,3,-1,0,0,0,0,0,1
1006,3,-1,0,0,0,0,0,1
1944,3,-1,0,0,0,0,0,1
1116,3,-1,0,0,0,0,0,1
1634,3,-1,0,0,0,0,0,1
1120,3,-1,0,0,0,0,0,1
1518,3,-1,0,0,0,0,0,1
1121,3,-1,0,0,0,0,0,1
89,3,-1,0,0,0,0,0,1
493,3,-1,0,0,0,0,0,1
840,3,-1,0,0,0,0,0,1
1126,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
418,3,-1,0,0,0,0,0,1
14,3,-1,0,0,0,0,0,1
1987,3,-1,0,0,0,0,0,1
1231,3,-1,0,0,0,0,0,1
642,3,-1,0,0,0,0,0,1
1710,3,-1,0,0,0,0,0,1
1158,3,-1,0,0,0,0,0,1
1395,3,-1,0,0,0,0,0,1
1916,3,-1,0,0,0,0,0,1
1091,3,-1,0,0,0,0,0,1
168,3,-1,0,0,0,0,0,1
129,3,-1,0,0,0,0,0,1
104,3,-1,0,0,0,0,0,1
2235,3,-1,0,0,0,0,0,1
953,3,-1,0,0,0,0,0,1
646,3,-1,0,0,0,0,0,1
2260,3,-1,0,0,0,0,0,1
74,3,-1,0,0,0,0,0,1
1797,3,-1,0,0,0,0,0,1
362,3,-1,0,0,0,0,0,1
87,3,-1,0,0,0,0,0,1
842,3,-1,0,0,0,0,0,1
363,3,-1,0,0,0,0,0,1
255,3,-1,0,0,0,0,0,1
1711,3,-1,0,0,0,0,0,1
1800,3,-1,0,0,0,0,0,1
135,3,-1,0,0,0,0,0,1
493,3,-1,0,0,0,0,0,1
1024,3,-1,0,0,0,0,0,1
320,3,-1,0,0,0,0,0,1
644,3,-1,0,0,0,0,0,1
1788,3,-1,0,0,0,0,0,1
495,3,-1,0,0,0,0,0,1
473,3,-1,0,0,0,0,0,1
574,3,-1,0,0,0,0,0,1
956,3,-1,0,0,0,0,0,1
7,3,-1,0,0,0,0,0,1
1129,3,-1,0,0,0,0,0,1
1543,3,-1,0,0,0,0,0,1
2226,3,-1,0,0,0,0,0,1
1090,3,-1,0,0,0,0,0,1
159,3,-1,0,0,0,0,0,1
305,3,-1,0,0,0,0,0,1
568,3,-1,0,0,0,0,0,1
1129,3,-1,0,0,0,0,0,1
273,3,-1,0,0,0,0,0,1
494,3,-1,0,0,0,0,0,1
268,3,-1,0,0,0,0,0,1
321,3,-1,0,0,0,0,0,1
980,3,-1,0,0,0,0,0,1
2237,3,-1,0,0,0,0,0,1
269,3,-1,0,0,0,0,0,1
1946,3,-1,0,0,0,0,0,1
1130,3,-1,0,0,0,0,0,1
1124,3,-1,0,0,0,0,0,1
481,3,-1,0,0,0,0,0,1
981,3,-1,0,0,0,0,0,1
281,3,-1,0,0,0,0,0,1
137,3,-1,0,0,0,0,0,1
452,3,-1,0,0,0,0,0,1
1128,3,-1,0,0,0,0,0,1
871,3,-1,0,0,0,0,0,1
1192,3,-1,0,0,0,0,0,1
2035,3,-1,0,0,0,0,0,1
1162,3,-1,0,0,0,0,0,1
172,3,-1,0,0,0,0,0,1
1119,3,-1,0,0,0,0,0,1
211,3,-1,0,0,0,0,0,1
1117,3,-1,0,0,0,0,0,1
1642,3,-1,0,0,0,0,0,1
1128,3,-1,0,0,0,0,0,1
872,3,-1,0,0,0,0,0,1
181,3,-1,0,0,0,0,0,1
2236,3,-1,0,0,0,0,0,1
355,3,-1,0,0,0,0,0,1
183,3,-1,0,0,0,0,0,1
1142,3,-1,0,0,0,0,0,1
575,3,-1,0,0,0,0,0,1
1334,3,-1,0,0,0,0,0,1
498,3,-1,0,0,0,0,0,1
686,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
239,3,-1,0,0,0,0,0,1
225,3,-1,0,0,0,0,0,1
230,3,-1,0,0,0,0,0,1
230,3,-1,0,0,0,0,0,1
230,3,-1,0,0,0,0,0,1
225,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
229,3,-1,0,0,0,0,0,1
1107,3,-1,0,0,0,0,0,1
720,3,-1,0,0,0,0,0,1
1107,3,-1,0,0,0,0,0,1
429,3,-1,0,0,0,0,0,1
720,3,-1,0,0,0,0,0,1
1839,3,-1,0,0,0,0,0,1
720,3,-1,0,0,0,0,0,1
1107,3,-1,0,0,0,0,0,1
1352,3,-1,0,0,0,0,0,1
429,3,-1,0,0,0,0,0,1
1978,3,-1,0,0,0,0,0,1
1921,3,-1,0,0,0,0,0,1
1751,3,-1,0,0,0,0,0,1
1736,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
510,3,-1,0,0,0,0,0,1
487,3,-1,0,0,0,0,0,1
1133,3,-1,0,0,0,0,0,1
527,3,-1,0,0,0,0,0,1
698,3,-1,0,0,0,0,0,1
1245,3,-1,0,0,0,0,0,1
1243,3,-1,0,0,0,0,0,1
1245,3,-1,0,0,0,0,0,1
460,3,-1,0,0,0,0,0,1
460,3,-1,0,0,0,0,0,1
461,3,-1,0,0,0,0,0,1
461,3,-1,0,0,0,0,0,1
1977,3,-1,0,0,0,0,0,1
1243,3,-1,0,0,0,0,0,1
501,3,-1,0,0,0,0,0,1
724,3,-1,0,0,0,0,0,1
427,3,-1,0,0,0,0,0,1
427,3,-1,0,0,0,0,0,1
427,3,-1,0,0,0,0,0,1
426,3,-1,0,0,0,0,0,1
2015,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
437,3,-1,0,0,0,0,0,1
436,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
916,3,-1,0,0,0,0,0,1
681,3,-1,0,0,0,0,0,1
9,3,-1,0,0,0,0,0,1
65,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
196,3,-1,0,0,0,0,0,1
763,3,-1,0,0,0,0,0,1
167,3,-1,0,0,0,0,0,1
1279,3,-1,0,0,0,0,0,1
2079,3,-1,0,0,0,0,0,1
661,3,-1,0,0,0,0,0,1
679,3,-1,0,0,0,0,0,1
1899,3,-1,0,0,0,0,0,1
39,3,-1,0,0,0,0,0,1
782,3,-1,0,0,0,0,0,1
1686,3,-1,0,0,0,0,0,1
2077,3,-1,0,0,0,0,0,1
988,3,-1,0,0,0,0,0,1
678,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
417,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
909,3,-1,0,0,0,0,0,1
679,3,-1,0,0,0,0,0,1
486,3,-1,0,0,0,0,0,1
518,3,-1,0,0,0,0,0,1
274,3,-1,0,0,0,0,0,1
1930,3,-1,0,0,0,0,0,1
2122,3,-1,0,0,0,0,0,1
2100,3,-1,0,0,0,0,0,1
2084,3,-1,0,0,0,0,0,1
1153,3,-1,0,0,0,0,0,1
485,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
682,3,-1,0,0,0,0,0,1
2081,3,-1,0,0,0,0,0,1
2147,3,-1,0,0,0,0,0,1
152,3,-1,0,0,0,0,0,1
118,3,-1,0,0,0,0,0,1
2083,3,-1,0,0,0,0,0,1
2082,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
2083,3,-1,0,0,0,0,0,1
918,3,-1,0,0,0,0,0,1
530,3,-1,0,0,0,0,0,1
2099,3,-1,0,0,0,0,0,1
107,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
1605,3,-1,0,0,0,0,0,1
594,3,-1,0,0,0,0,0,1
587,3,-1,0,0,0,0,0,1
1537,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
962,3,-1,0,0,0,0,0,1
1336,3,-1,0,0,0,0,0,1
918,3,-1,0,0,0,0,0,1
488,3,-1,0,0,0,0,0,1
346,3,-1,0,0,0,0,0,1
593,3,-1,0,0,0,0,0,1
2079,3,-1,0,0,0,0,0,1
2100,3,-1,0,0,0,0,0,1
913,3,-1,0,0,0,0,0,1
1904,3,-1,0,0,0,0,0,1
248,3,-1,0,0,0,0,0,1
697,3,-1,0,0,0,0,0,1
593,3,-1,0,0,0,0,0,1
918,3,-1,0,0,0,0,0,1
224,3,-1,0,0,0,0,0,1
416,3,-1,0,0,0,0,0,1
123,3,-1,0,0,0,0,0,1
99,3,-1,0,0,0,0,0,1
680,3,-1,0,0,0,0,0,1
850,3,-1,0,0,0,0,0,1
593,3,-1,0,0,0,0,0,1
61,3,-1,0,0,0,0,0,1
218,3,-1,0,0,0,0,0,1
1154,3,-1,0,0,0,0,0,1
1865,3,-1,0,0,0,0,0,1
425,3,-1,0,0,0,0,0,1
76,3,-1,0,0,0,0,0,1
1550,3,-1,0,0,0,0,0,1
2076,3,-1,0,0,0,0,0,1
1310,3,-1,0,0,0,0,0,1
1933,3,-1,0,0,0,0,0,1
226,3,-1,0,0,0,0,0,1
1497,3,-1,0,0,0,0,0,1
224,3,-1,0,0,0,0,0,1
2255,3,-1,0,0,0,0,0,1
916,3,-1,0,0,0,0,0,1
45,3,-1,0,0,0,0,0,1
147,3,-1,0,0,0,0,0,1
1691,3,-1,0,0,0,0,0,1
979,3,-1,0,0,0,0,0,1
617,3,-1,0,0,0,0,0,1
617,3,-1,0,0,0,0,0,1
617,3,-1,0,0,0,0,0,1
2135,3,-1,0,0,0,0,0,1
712,3,-1,0,0,0,0,0,1
711,3,-1,0,0,0,0,0,1
709,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
2136,3,-1,0,0,0,0,0,1
617,3,-1,0,0,0,0,0,1
581,3,-1,0,0,0,0,0,1
577,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
2166,3,-1,0,0,0,0,0,1
532,3,-1,0,0,0,0,0,1
838,3,-1,0,0,0,0,0,1
671,3,-1,0,0,0,0,0,1
545,3,-1,0,0,0,0,0,1
1425,3,-1,0,0,0,0,0,1
549,3,-1,0,0,0,0,0,1
1425,3,-1,0,0,0,0,0,1
1113,3,-1,0,0,0,0,0,1
837,3,-1,0,0,0,0,0,1
547,3,-1,0,0,0,0,0,1
237,3,-1,0,0,0,0,0,1
237,3,-1,0,0,0,0,0,1
237,3,-1,0,0,0,0,0,1
237,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
1207,3,-1,0,0,0,0,0,1
227,3,-1,0,0,0,0,0,1
291,3,-1,0,0,0,0,0,1
